115479.0,100192.0
115483.0,100220.0
115466.0,100197.0
115520.0,100217.0
115479.0,100220.0
115509.0,100188.0
115509.0,100223.0
115499.0,100215.0
115531.0,100211.0
115512.0,100221.0
115535.0,100220.0
115563.0,100236.0
115536.0,100229.0
115560.0,100207.0
115550.0,100237.0
115562.0,100230.0
115591.0,100242.0
115564.0,100244.0
115613.0,100256.0
115592.0,100235.0
115618.0,100246.0
115617.0,100227.0
115616.0,100252.0
115629.0,100227.0
115639.0,100268.0
115649.0,100264.0
115645.0,100243.0
115647.0,100272.0
115664.0,100276.0
115657.0,100259.0
115674.0,100286.0
115683.0,100287.0
115684.0,100259.0
115703.0,100297.0
115709.0,100299.0
115704.0,100269.0
115732.0,100302.0
115731.0,100305.0
115735.0,100284.0
115770.0,100306.0
115745.0,100308.0
115745.0,100294.0
115781.0,100315.0
115759.0,100309.0
115761.0,100294.0
115789.0,100309.0
115752.0,100308.0
115762.0,100280.0
115733.0,100297.0
115722.0,100277.0
115685.0,100270.0
115644.0,100260.0
115603.0,100250.0
115562.0,100240.0
115521.0,100212.0
115490.0,100222.0
115464.0,100195.0
115425.0,100195.0
115419.0,100188.0
115404.0,100176.0
115369.0,100179.0
115380.0,100174.0
115366.0,100162.0
115348.0,100165.0
115357.0,100162.0
115332.0,100130.0
115318.0,100152.0
115340.0,100143.0
115302.0,100131.0
115309.0,100139.0
115314.0,100111.0
115311.0,100139.0
115285.0,100123.0
115323.0,100144.0
115310.0,100164.0
115297.0,100143.0
115331.0,100148.0
115290.0,100147.0
115286.0,100158.0
115338.0,100147.0
115298.0,100156.0
115304.0,100156.0
115345.0,100154.0
115321.0,100156.0
115329.0,100167.0
115368.0,100142.0
115335.0,100162.0
115330.0,100167.0
115386.0,100152.0
115350.0,100167.0
115359.0,100164.0
115403.0,100151.0
115376.0,100172.0
115376.0,100168.0
115412.0,100151.0
115396.0,100167.0
115392.0,100160.0
115407.0,100174.0
115390.0,100165.0
115396.0,100177.0
115419.0,100168.0
115398.0,100174.0
115424.0,100180.0
115416.0,100175.0
115409.0,100178.0
115419.0,100179.0
115427.0,100179.0
115400.0,100182.0
115427.0,100184.0
115431.0,100176.0
115416.0,100183.0
115444.0,100176.0
115443.0,100166.0
115425.0,100175.0
115453.0,100187.0
115454.0,100157.0
115447.0,100181.0
115478.0,100185.0
115440.0,100177.0
115468.0,100174.0
115477.0,100151.0
115480.0,100186.0
115478.0,100165.0
115485.0,100191.0
115496.0,100184.0
115487.0,100161.0
115495.0,100190.0
115499.0,100200.0
115496.0,100169.0
115508.0,100197.0
115509.0,100194.0
115513.0,100174.0
115531.0,100200.0
115523.0,100205.0
115516.0,100172.0
115535.0,100197.0
115536.0,100197.0
115523.0,100175.0
115553.0,100202.0
115541.0,100204.0
115547.0,100182.0
115565.0,100208.0
115561.0,100210.0
115550.0,100189.0
115577.0,100207.0
115579.0,100207.0
115560.0,100197.0
115579.0,100210.0
115599.0,100223.0
115582.0,100223.0
115612.0,100227.0
115617.0,100222.0
115609.0,100232.0
115623.0,100228.0
115633.0,100225.0
115614.0,100232.0
115643.0,100230.0
115655.0,100224.0
115629.0,100228.0
115671.0,100242.0
115659.0,100226.0
115654.0,100240.0
115689.0,100242.0
115676.0,100229.0
115676.0,100240.0
115711.0,100258.0
115714.0,100230.0
115719.0,100247.0
115720.0,100231.0
115723.0,100227.0
115730.0,100252.0
115737.0,100234.0
115740.0,100257.0
115754.0,100256.0
115746.0,100236.0
115748.0,100269.0
115764.0,100260.0
115754.0,100244.0
115771.0,100272.0
115778.0,100273.0
115774.0,100254.0
115790.0,100283.0
115796.0,100278.0
115788.0,100250.0
115816.0,100281.0
115817.0,100292.0
115812.0,100266.0
115830.0,100293.0
115829.0,100298.0
115824.0,100263.0
115865.0,100291.0
115848.0,100299.0
115846.0,100277.0
115883.0,100301.0
115852.0,100297.0
115884.0,100276.0
115869.0,100304.0
115879.0,100291.0
115924.0,100308.0
115896.0,100316.0
115915.0,100288.0
115917.0,100310.0
115903.0,100307.0
115939.0,100311.0
115915.0,100319.0
115916.0,100296.0
115924.0,100319.0
115892.0,100297.0
115915.0,100283.0
115859.0,100276.0
115814.0,100245.0
115803.0,100267.0
115706.0,100229.0
115708.0,100199.0
115640.0,100207.0
115593.0,100162.0
115600.0,100192.0
115547.0,100167.0
115544.0,100143.0
115507.0,100154.0
115477.0,100132.0
115495.0,100143.0
115442.0,100151.0
115469.0,100132.0
115430.0,100122.0
115437.0,100156.0
115406.0,100134.0
115433.0,100134.0
115402.0,100137.0
115401.0,100136.0
115435.0,100124.0
115382.0,100111.0
115390.0,100139.0
115424.0,100116.0
115390.0,100125.0
115385.0,100116.0
115423.0,100112.0
115383.0,100125.0
115373.0,100125.0
115419.0,100110.0
115394.0,100124.0
115403.0,100132.0
115423.0,100108.0
115397.0,100131.0
115411.0,100137.0
115451.0,100110.0
115444.0,100134.0
115440.0,100123.0
115487.0,100138.0
115442.0,100142.0
115467.0,100123.0
115470.0,100157.0
115460.0,100122.0
115504.0,100150.0
115472.0,100157.0
115479.0,100122.0
115480.0,100149.0
115503.0,100159.0
115506.0,100146.0
115481.0,100157.0
115506.0,100157.0
115517.0,100151.0
115502.0,100154.0
115522.0,100153.0
115510.0,100147.0
115495.0,100148.0
115515.0,100151.0
115520.0,100137.0
115501.0,100159.0
115543.0,100156.0
115500.0,100146.0
115521.0,100140.0
115527.0,100125.0
115519.0,100144.0
115526.0,100131.0
115533.0,100166.0
115534.0,100157.0
115550.0,100137.0
115550.0,100175.0
115558.0,100166.0
115561.0,100141.0
115568.0,100182.0
115563.0,100182.0
115578.0,100154.0
115595.0,100191.0
115592.0,100182.0
115575.0,100158.0
115610.0,100186.0
115607.0,100188.0
115599.0,100166.0
115630.0,100182.0
115618.0,100190.0
115603.0,100169.0
115645.0,100196.0
115608.0,100183.0
115643.0,100162.0
115620.0,100191.0
115622.0,100191.0
115643.0,100192.0
115634.0,100199.0
115651.0,100194.0
115660.0,100195.0
115634.0,100204.0
115650.0,100201.0
115663.0,100195.0
115654.0,100203.0
115667.0,100196.0
115680.0,100193.0
115651.0,100202.0
115691.0,100202.0
115692.0,100202.0
115667.0,100207.0
115704.0,100213.0
115692.0,100193.0
115687.0,100207.0
115701.0,100197.0
115705.0,100192.0
115709.0,100204.0
115741.0,100220.0
115717.0,100186.0
115725.0,100207.0
115730.0,100212.0
115735.0,100204.0
115739.0,100186.0
115749.0,100204.0
115747.0,100221.0
115755.0,100197.0
115747.0,100230.0
115769.0,100226.0
115765.0,100195.0
115789.0,100233.0
115780.0,100234.0
115777.0,100199.0
115777.0,100226.0
115799.0,100227.0
115782.0,100212.0
115798.0,100229.0
115810.0,100220.0
115804.0,100212.0
115824.0,100232.0
115826.0,100240.0
115812.0,100212.0
115847.0,100237.0
115830.0,100241.0
115856.0,100211.0
115837.0,100244.0
115828.0,100218.0
115869.0,100245.0
115825.0,100234.0
115823.0,100203.0
115800.0,100225.0
115758.0,100191.0
115768.0,100194.0
115715.0,100187.0
115676.0,100150.0
115642.0,100166.0
115590.0,100138.0
115600.0,100137.0
115539.0,100121.0
115514.0,100097.0
115516.0,100119.0
115476.0,100095.0
115492.0,100091.0
115459.0,100100.0
